id_programa,nombre_programa,nivel_academico,nombre_facultad,modalidad,jornada
2954,COORDINACION DE PROCESOS LOGISTICOS,TECNOLOGO,CENTRO DE BIOTECNOLOGIA INDUSTRIAL,PRESENCIAL,COMPLETA
2955,EMPRENDIMIENTO EN PESCA ARTESAL,CURSO ESPECIAL,CENTRO AGROINDUSTRIAL Y PESQUERO DE LA COSTA PACIFICA,PRESENCIAL,COMPLETA
2956,GESTION Y EDUCACION AMBIENTAL.,CURSO ESPECIAL,CENTRO AGROPECUARIO,PRESENCIAL,COMPLETA
2957,.ATENCION INTEGRAL A LA PRIMERA INFANCIA,TECNICO,CENTRO AGROFORESTAL Y ACUICOLA ARAPAIMA,PRESENCIAL,COMPLETA
2958,EMPRENDEDOR EN GASTRONOMIA TIPICA RURAL,CURSO ESPECIAL,CENTRO DE DESARROLLO AGROEMPRESARIAL Y TURISTICO DEL HUILA,PRESENCIAL,COMPLETA
2959,GESTION DE LA SEGURIDAD Y SALUD EN EL TRABAJO,TECNOLOGO,CENTRO TEXTIL Y DE GESTION INDUSTRIAL,PRESENCIAL,COMPLETA
2960,SALUD PENITENCIARIA,CURSO ESPECIAL,CENTRO BIOTECNOLOGICO DEL CARIBE,VIRTUAL,COMPLETA
2961,ASISTENCIA ADMINISTRATIVA .,TECNICO,"COMPLEJO TECNOLOGICO, TURISTICO Y AGROINDUSTRIAL DEL OCCIDENTE ANTIOQUEÑO",PRESENCIAL,COMPLETA
2962,INTRODUCCION A LOS SISTEMAS DE INFORMACION GEOGRAFICA,CURSO ESPECIAL,CENTRO DE FORMACION PARA EL DESARROLLO RURAL Y MINERO,PRESENCIAL,COMPLETA
2963,ENGLISH DOES WORK - LEVEL 13,CURSO ESPECIAL,CENTRO DE ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL - CEAI,VIRTUAL,COMPLETA
2964,ESTRUCTURA DE LA INFORMACION DOCUMENTADA -NTCISO 9001:2015,CURSO ESPECIAL,CENTRO NACIONAL COLOMBO ALEMAN,VIRTUAL,COMPLETA
2965,PRODUCCCION DE MODELADO 3D EN AUTODESK MAYA BASICO,CURSO ESPECIAL,CENTRO DE TELEINFORMATICA Y PRODUCCION INDUSTRIAL,PRESENCIAL,COMPLETA
2966,SISTEMAS.,TECNICO,CENTRO DE DISEÑO Y METROLOGIA,PRESENCIAL,COMPLETA
2967,ADMINISTRACION DE MEDICAMENTOS.,CURSO ESPECIAL,CENTRO AGROINDUSTRIAL Y FORTALECIMIENTO EMPRESARIAL DE CASANARE,PRESENCIAL,COMPLETA
2968,FORTALECIMIENTO EN LECTURA CRITICA PARA ARTICULACION CON LA MEDIA,CURSO ESPECIAL,CENTRO DE DESARROLLO AGROEMPRESARIAL,PRESENCIAL,COMPLETA
2969,MANEJO DE NUEVAS TECNOLOGIAS TICS,CURSO ESPECIAL,CENTRO DE COMERCIO Y SERVICIOS,PRESENCIAL,COMPLETA
2970,SERVICIOS Y OPERACIONES MICROFINANCIERAS,TECNICO,CENTRO DE ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL - CEAI,PRESENCIAL,COMPLETA
2971,TRATAMIENTO PRIMARIO DE RESIDUOS SOLIDOS,CURSO ESPECIAL,CENTRO DE OPERACION Y MANTENIMIENTO MINERO,PRESENCIAL,COMPLETA
2972,NEGOCIACION INTERNACIONAL,TECNOLOGO,CENTRO DE COMERCIO,PRESENCIAL,COMPLETA
2973,COMUNICACION ASERTIVA Y EFECTIVA EN EQUIPOS DE TRABAJO,CURSO ESPECIAL,"CENTRO DE LA INNOVACION, LA TECNOLOGIA Y LOS SERVICIOS",PRESENCIAL,COMPLETA
2974,ACTIVIDAD FISICA,TECNOLOGO,CENTRO AGROECOLOGICO Y EMPRESARIAL,PRESENCIAL,COMPLETA
2975,"DISEÑO, LIQUIDACION Y PAGO DE NOMINA.",CURSO ESPECIAL,CENTRO DE COMERCIO Y SERVICIOS,PRESENCIAL,COMPLETA
2976,MONITOREO AMBIENTAL,TECNICO,CENTRO TEXTIL Y DE GESTION INDUSTRIAL,PRESENCIAL,COMPLETA
2977,MANEJO DE MAQUINAS EN PROCESOS DE CONFECCION INDUSTRIAL DE ROPA DEPORTIVA,OPERARIO,CENTRO DE MANUFACTURA EN TEXTILES Y CUERO,PRESENCIAL,COMPLETA
2978,HIGIENE Y MANIPULACION DE ALIMENTOS.,CURSO ESPECIAL,CENTRO AGROPECUARIO DE BUGA,PRESENCIAL,COMPLETA
2979,CULTIVOS AGRICOLAS,TECNICO,CENTRO LATINOAMERICANO DE ESPECIES MENORES,PRESENCIAL,COMPLETA
2980,DISEÑO DE INSTRUMENTOS DE EVALUACION,CURSO ESPECIAL,CENTRO DE INDUSTRIA Y CONSTRUCCION,VIRTUAL,COMPLETA
2981,APLICACION DE NORMAS DE BIOSEGURIDAD EN LABORATORIOS DE BIOTECNOLOGIA,CURSO ESPECIAL,CENTRO AGROPECUARIO DE BUGA,PRESENCIAL,COMPLETA
2982,ADMINISTRACION DE INMUNOBIOLOGICOS EN EL MARCO DEL PROGRAMA AMPLIADO DE INMUNIZACION,CURSO ESPECIAL,CENTRO DE SERVICIOS DE SALUD,PRESENCIAL,COMPLETA
2983,PRODUCCION DE MULTIMEDIA,TECNOLOGO,CENTRO AGROEMPRESARIAL Y ACUICOLA,PRESENCIAL,COMPLETA
2984,GESTION INTEGRAL DEL TRANSPORTE,TECNOLOGO,CENTRO BIOTECNOLOGICO DEL CARIBE,VIRTUAL,COMPLETA
2985,INSTALACIONES ELECTRICAS PARA VIVIENDAS,OPERARIO,CENTRO AGROINDUSTRIAL DEL META,PRESENCIAL,COMPLETA
2986,COMERCIALIZACION DE ALIMENTOS,TECNICO,CENTRO DE GESTION Y DESARROLLO AGROINDUSTRIAL DE ARAUCA,PRESENCIAL,COMPLETA
2987,OPERACION DE SERVICIOS OMNICANAL EN CONTACT CENTER Y BPO,TECNICO,CENTRO DE COMERCIO,PRESENCIAL,COMPLETA
2988,ELABORACION DE ACCESORIOS TEJIDOS EN MOSTACILLAS,CURSO ESPECIAL,CENTRO DE TECNOLOGIAS AGROINDUSTRIALES,PRESENCIAL,COMPLETA
2989,ELECTRICIDAD INDUSTRIAL,TECNOLOGO,CENTRO DE TECNOLOGIA DE LA MANUFACTURA AVANZADA.,PRESENCIAL,COMPLETA
2990,MANIPULACION DE ALIMENTOS,CURSO ESPECIAL,CENTRO DE SERVICIOS Y GESTION EMPRESARIAL,PRESENCIAL,COMPLETA
2991,PROYECTOS AGROPECUARIOS.,TECNICO,CENTRO DE PRODUCCION Y TRANSFORMACION AGROINDUSTRIAL DE LA ORINOQUIA,PRESENCIAL,COMPLETA
2992,COORDINACION DE PROCESOS LOGISTICOS,TECNOLOGO,CENTRO NAUTICO PESQUERO DE BUENAVENTURA,VIRTUAL,COMPLETA
2993,GESTION INTEGRAL DEL TRANSPORTE,TECNOLOGO,COMPLEJO TECNOLOGICO PARA LA GESTION AGROEMPRESARIAL,VIRTUAL,COMPLETA
2994,ENGLISH DOES WORK - LEVEL 1,CURSO ESPECIAL,CENTRO DE FORMACION PARA EL DESARROLLO RURAL Y MINERO,VIRTUAL,COMPLETA
2995,MANEJO DEL CULTIVO DE CANNABIS PARA USO MEDICINAL E INDUSTRIAL..,OPERARIO,CENTRO DE DESARROLLO AGROEMPRESARIAL,PRESENCIAL,COMPLETA
2996,SISTEMAS TELEINFORMATICOS,TECNICO,CENTRO AGROINDUSTRIAL Y PESQUERO DE LA COSTA PACIFICA,PRESENCIAL,COMPLETA
2997,ENGLISH DOES WORK - LEVEL 6,CURSO ESPECIAL,CENTRO DE COMERCIO,VIRTUAL,COMPLETA
2998,RECURSOS HUMANOS .,TECNICO,CENTRO PARA EL DESARROLLO DEL HABITAT Y LA CONSTRUCCION,PRESENCIAL,COMPLETA
2999,PROMOTORIA EN MANEJO AMBIENTAL,TECNICO,CENTRO INDUSTRIAL Y DE DESARROLLO EMPRESARIAL DE SOACHA,PRESENCIAL,COMPLETA
3000,SERVICIO DE RECEPCION HOTELERA,TECNICO,CENTRO DE COMERCIO Y SERVICIOS,PRESENCIAL,COMPLETA
3001,INSTRUMENTACION INDUSTRIAL.,TECNICO,CENTRO INDUSTRIAL DE MANTENIMIENTO INTEGRAL,PRESENCIAL,COMPLETA
3002,SERVICIO AL CLIENTE MEDIANTE LA COMUNICACION TELEFONICA,CURSO ESPECIAL,CENTRO DE SERVICIOS Y GESTION EMPRESARIAL,VIRTUAL,COMPLETA
3003,PELUQUERIA.,TECNICO,CENTRO AGROEMPRESARIAL Y TURISTICO DE LOS ANDES,PRESENCIAL,COMPLETA
3004,CONSTRUCCION DE INFRAESTRUCTURA VIAL,TECNOLOGO,CENTRO INDUSTRIAL DEL DISEÑO Y LA MANUFACTURA,PRESENCIAL,COMPLETA
3005,CONSTRUCCION DE INFRAESTRUCTURA VIAL,TECNOLOGO,CENTRO PARA EL DESARROLLO DEL HABITAT Y LA CONSTRUCCION,PRESENCIAL,COMPLETA
3006,ELABORACION DE PRENDAS DE VESTIR SOBRE MEDIDAS,TECNICO,CENTRO AGROECOLOGICO Y EMPRESARIAL,VIRTUAL,COMPLETA
3007,MANEJO DE HERRAMIENTAS MICROSOFT OFFICE 2016: EXCEL,CURSO ESPECIAL,CENTRO AGROPECUARIO LA GRANJA,VIRTUAL,COMPLETA
3008,ANALISIS Y DESARROLLO DE SOFTWARE.,TECNOLOGO,CENTRO TEXTIL Y DE GESTION INDUSTRIAL,VIRTUAL,COMPLETA
3009,DIBUJO Y MODELADO ARQUITECTONICO Y DE INGENIERIA,TECNOLOGO,CENTRO DE LA TECNOLOGIA DEL DISEÑO Y LA PRODUCTIVIDAD EMPRESARIAL,PRESENCIAL,COMPLETA
3010,CONTABILIZACION DE OPERACIONES COMERCIALES Y FINANCIERAS.,TECNICO,CENTRO DE BIOTECNOLOGIA INDUSTRIAL,PRESENCIAL,COMPLETA
3011,ANALISIS Y DESARROLLO DE SISTEMAS DE INFORMACION,TECNOLOGO,CENTRO AGROFORESTAL Y ACUICOLA ARAPAIMA,PRESENCIAL,COMPLETA
3012,OPERACIONES COMERCIALES,TECNICO,CENTRO DE LOGISTICA Y PROMOCION ECOTURISTICA DEL MAGDALENA,PRESENCIAL,COMPLETA
3013,IMPLEMENTACION DEL SISTEMA DE GESTION DE LA SEGURIDAD Y SALUD EN EL TRABAJO,CURSO ESPECIAL,CENTRO DE OPERACION Y MANTENIMIENTO MINERO,PRESENCIAL,COMPLETA
3014,PROMOTORIA EN MANEJO AMBIENTAL,TECNICO,CENTRO AMBIENTAL Y ECOTURISTICO DEL NORORIENTE AMAZONICO,PRESENCIAL,COMPLETA
3015,EJECUCION DE PROGRAMAS DEPORTIVOS.,TECNICO,CENTRO DE FORMACION MINERO AMBIENTAL,PRESENCIAL,COMPLETA
3016,ANALISIS Y DESARROLLO DE SOFTWARE.,TECNOLOGO,CENTRO AGROINDUSTRIAL,VIRTUAL,COMPLETA
3017,ANALISIS QUIMICO DE CARBONES Y MINERALES,TECNICO,CENTRO MINERO,PRESENCIAL,COMPLETA
3018,PANADERIA,TECNICO,CENTRO DE DESARROLLO AGROPECUARIO Y AGROINDUSTRIAL,PRESENCIAL,COMPLETA
3019,ASESORIA COMERCIAL,TECNICO,CENTRO TEXTIL Y DE GESTION INDUSTRIAL,PRESENCIAL,COMPLETA
3020,SERVICIO AL CLIENTE,CURSO ESPECIAL,CENTRO DE GESTION ADMINISTRATIVA Y FORTALECIMIENTO EMPRESARIAL,VIRTUAL,COMPLETA
3021,MANEJO DE ADOBE ILLUSTRATOR,CURSO ESPECIAL,CENTRO DE DISEÑO E INNOVACION TECNOLOGICA INDUSTRIAL,VIRTUAL,COMPLETA
3022,PROGRAMACION PARA ANALITICA DE DATOS.,TECNICO,CENTRO DE COMERCIO Y TURISMO,PRESENCIAL,COMPLETA
3023,PRODUCCION AGROPECUARIA,TECNICO,CENTRO AGROEMPRESARIAL Y ACUICOLA,PRESENCIAL,COMPLETA
3024,GESTION INTEGRAL DEL TRANSPORTE,TECNOLOGO,CENTRO DE FORMACION TURISTICA GENTE DE MAR Y DE SERVICIOS,VIRTUAL,COMPLETA
3025,ELABORACION ARTESANAL DE PRODUCTOS DE PANIFICACION.,CURSO ESPECIAL,CENTRO AGROPECUARIO DE BUGA,PRESENCIAL,COMPLETA
3026,"INFORMATICA: MICROSOFT WORD, EXCEL E INTERNET",CURSO ESPECIAL,CENTRO DE DISEÑO Y METROLOGIA,PRESENCIAL,COMPLETA
3027,PASTELERIA.,CURSO ESPECIAL,CENTRO AGROPECUARIO LA GRANJA,VIRTUAL,COMPLETA
3028,CURSO INTRODUCTORIO A LA FORMACION PROFESIONAL INTEGRAL,CURSO ESPECIAL,CENTRO DE SERVICIOS DE SALUD,PRESENCIAL,COMPLETA
3029,OPERACION TURISTICA LOCAL,TECNICO,CENTRO DE TECNOLOGIAS AGROINDUSTRIALES,PRESENCIAL,COMPLETA
3030,ANALISIS Y DESARROLLO DE SOFTWARE.,TECNOLOGO,CENTRO DE GESTION INDUSTRIAL,VIRTUAL,COMPLETA
3031,GESTION ADMINISTRATIVA,TECNOLOGO,CENTRO INDUSTRIAL Y DEL DESARROLLO TECNOLOGICO,PRESENCIAL,COMPLETA
3032,CONTABILIDAD: RECONOCIMIENTO DE RECURSOS FINANCIEROS.,CURSO ESPECIAL,CENTRO INDUSTRIAL Y DE DESARROLLO EMPRESARIAL DE SOACHA,VIRTUAL,COMPLETA
3033,APOYO ADMINISTRATIVO EN SALUD.,TECNICO,CENTRO DE SERVICIOS DE SALUD,VIRTUAL,COMPLETA
3034,MANTENIMIENTO DE LOS MOTORES DIESEL,TECNICO,CENTRO DE INDUSTRIA Y SERVICIOS DEL META,PRESENCIAL,COMPLETA
3035,LENCERIA HOGAR,CURSO ESPECIAL,CENTRO DE SERVICIOS EMPRESARIALES Y TURISTICOS,PRESENCIAL,COMPLETA
3036,ENGLISH DOES WORK - LEVEL 1,CURSO ESPECIAL,CENTRO DE TECNOLOGIAS AGROINDUSTRIALES,VIRTUAL,COMPLETA
3037,INTEGRACION DE CONTENIDOS DIGITALES.,TECNICO,CENTRO DE INDUSTRIA Y CONSTRUCCION,PRESENCIAL,COMPLETA
3038,INSTALACION DE REDES DE COMPUTADORES .,TECNICO,CENTRO DE TELEINFORMATICA Y PRODUCCION INDUSTRIAL,PRESENCIAL,COMPLETA
3039,ANALISIS DEL SISTEMA DE ADMINISTRACION DEL RIESGO Y LAVADO DE ACTIVOS Y FINANCIACION DEL TERRORISMO - SARLAFT,CURSO ESPECIAL,CENTRO AGROPECUARIO DE BUGA,VIRTUAL,COMPLETA
3040,CARPINTERIA METALICA,TECNICO,CENTRO NACIONAL COLOMBO ALEMAN,PRESENCIAL,COMPLETA
3041,RECONOCEDOR PREDIAL URBANO Y RURAL,CURSO ESPECIAL,CENTRO PARA EL DESARROLLO DEL HABITAT Y LA CONSTRUCCION,PRESENCIAL,COMPLETA
3042,AUTOMATIZACION DE SISTEMAS MECATRONICOS,TECNOLOGO,CENTRO DE DISEÑO E INNOVACION TECNOLOGICA INDUSTRIAL,PRESENCIAL,COMPLETA
3043,ADMINISTRACION DE RECURSOS HUMANOS,CURSO ESPECIAL,CENTRO DE BIOTECNOLOGIA AGROPECUARIA,VIRTUAL,COMPLETA
3044,MANEJO DE HERRAMIENTAS MICROSOFT OFFICE 2016: EXCEL,CURSO ESPECIAL,CENTRO NACIONAL DE ASISTENCIA TECNICA A LA INDUSTRIA - ASTIN,VIRTUAL,COMPLETA
3045,AUTOMATIZACION INDUSTRIAL,TECNOLOGO,CENTRO DE INDUSTRIA Y SERVICIOS DEL META,PRESENCIAL,COMPLETA
3046,MANTENIMIENTO DE EQUIPOS DE AIRE ACONDICIONADO Y REFRIGERACION,TECNICO,CENTRO NAUTICO PESQUERO DE BUENAVENTURA,PRESENCIAL,COMPLETA
3047,MANTENIMIENTO ELECTROMECANICO INDUSTRIAL .,TECNOLOGO,CENTRO DE INDUSTRIA Y CONSTRUCCION,PRESENCIAL,COMPLETA
3048,GESTION AGROEMPRESARIAL,TECNOLOGO,CENTRO BIOTECNOLOGICO DEL CARIBE,VIRTUAL,COMPLETA
3049,REENTRENAMIENTO EN TRABAJO EN ALTURAS PARA TRABAJADOR AUTORIZADO,CURSO ESPECIAL,CENTRO DE SERVICIOS DE SALUD,PRESENCIAL,COMPLETA
3050,PROGRAMACION DE SOFTWARE .,TECNICO,CENTRO DE TECNOLOGIA DE LA MANUFACTURA AVANZADA.,PRESENCIAL,COMPLETA
3051,SISTEMA DE SEGURIDAD SOCIAL INTEGRAL EN COLOMBIA,CURSO ESPECIAL,CENTRO LATINOAMERICANO DE ESPECIES MENORES,VIRTUAL,COMPLETA
3052,BASICO DE CONSTRUCCION DE MUROS EN LADRILLO Y BLOQUE,CURSO ESPECIAL,"CENTRO DE LA INNOVACION, LA TECNOLOGIA Y LOS SERVICIOS",PRESENCIAL,COMPLETA
3053,EMPRENDIMIENTO EN PRODUCCION DE HUEVO,CURSO ESPECIAL,CENTRO DE DESARROLLO AGROEMPRESARIAL Y TURISTICO DEL HUILA,PRESENCIAL,COMPLETA
3054,SISTEMAS AGROPECUARIOS ECOLOGICOS.,TECNICO,CENTRO AGROTURISTICO,PRESENCIAL,COMPLETA
3055,SERVICIOS FARMACEUTICOS,TECNICO,CENTRO DE PRODUCCION Y TRANSFORMACION AGROINDUSTRIAL DE LA ORINOQUIA,PRESENCIAL,COMPLETA
3056,REALIZACION DE PROYECTOS AUDIOVISUALES.,CURSO ESPECIAL,CENTRO PARA LA BIODIVERSIDAD Y EL TURISMO DEL AMAZONAS,PRESENCIAL,COMPLETA
3057,ENGLISH DOES WORK - LEVEL 1,CURSO ESPECIAL,CENTRO ACUICOLA Y AGROINDUSTRIAL DE GAIRA,VIRTUAL,COMPLETA
3058,ENFERMERIA.,TECNICO,CENTRO DE GESTION ADMINISTRATIVA Y FORTALECIMIENTO EMPRESARIAL,PRESENCIAL,COMPLETA
3059,PRODUCCION AGROPECUARIA ECOLOGICA PARA LA SOBERANIA ALIMENTARIA,CURSO ESPECIAL,CENTRO DE FORMACION PARA EL DESARROLLO RURAL Y MINERO,PRESENCIAL,COMPLETA
3060,TECNICAS AVANZADAS DE MAQUILLAJE SOCIAL,PROFUNDIZACION TECNICA,CENTRO INDUSTRIAL Y DE ENERGIAS ALTERNATIVAS,PRESENCIAL,COMPLETA
3061,TECNICAS DE PINTURA EN TELA,CURSO ESPECIAL,CENTRO DE SERVICIOS EMPRESARIALES Y TURISTICOS,PRESENCIAL,COMPLETA
3062,ENGLISH DOES WORK - LEVEL 1,CURSO ESPECIAL,CENTRO DE GESTION ADMINISTRATIVA Y FORTALECIMIENTO EMPRESARIAL,VIRTUAL,COMPLETA
3063,INTEGRACION DE CONTENIDOS DIGITALES.,TECNICO,CENTRO TECNOLOGICO DEL MOBILIARIO,PRESENCIAL,COMPLETA
3064,"USO DE MICROSOFT EXCEL PARA GESTION DE INFORMACION, INTEGRACION CON DATOS EXTERNOS Y TAREAS COLABORATIVAS.",CURSO ESPECIAL,CENTRO DE MANUFACTURA EN TEXTILES Y CUERO,VIRTUAL,COMPLETA
3065,CONSTRUCCION EN EDIFICACIONES.,TECNOLOGO,CENTRO DE LA CONSTRUCCION,PRESENCIAL,COMPLETA
3066,AGROINDUSTRIA ALIMENTARIA,TECNICO,CENTRO AGROINDUSTRIAL,PRESENCIAL,COMPLETA
3067,DESARROLLO DE COLECCIONES PARA LA INDUSTRIA DE LA MODA.,TECNOLOGO,CENTRO DE PROCESOS INDUSTRIALES Y CONSTRUCCION,VIRTUAL,COMPLETA
3068,ALFABETIZACION INFORMATICA,CURSO ESPECIAL,CENTRO NAUTICO PESQUERO DE BUENAVENTURA,PRESENCIAL,COMPLETA
3069,SALUD PUBLICA,TECNICO,CENTRO TECNOLOGICO DE LA AMAZONIA,PRESENCIAL,COMPLETA
3070,PRODUCCION DE MEDIOS AUDIOVISUALES DIGITALES,TECNOLOGO,CENTRO DE FORMACION TURISTICA GENTE DE MAR Y DE SERVICIOS,PRESENCIAL,COMPLETA
3071,INSTALACION DE SISTEMAS ELECTRICOS RESIDENCIALES Y COMERCIALES,TECNICO,CENTRO AGROINDUSTRIAL Y FORTALECIMIENTO EMPRESARIAL DE CASANARE,PRESENCIAL,COMPLETA
3072,ORIENTACIONES ELABORACION PLANEACION DE LA FORMACION NO. 2,EVENTO,CENTRO DE COMERCIO Y SERVICIOS,PRESENCIAL,COMPLETA
3073,IMPLEMENTACION DEL SISTEMA DE GESTION DE LA SEGURIDAD Y SALUD EN EL TRABAJO,CURSO ESPECIAL,CENTRO DE BIOTECNOLOGIA AGROPECUARIA,PRESENCIAL,COMPLETA
3074,SISTEMAS.,TECNICO,CENTRO SUR COLOMBIANO DE LOGISTICA INTERNACIONAL,PRESENCIAL,COMPLETA
3075,GESTION ADMINISTRATIVA,TECNOLOGO,CENTRO TECNOLOGICO DEL MOBILIARIO,PRESENCIAL,COMPLETA
3076,"GESTION INTEGRADA DE LA CALIDAD, MEDIO AMBIENTE, SEGURIDAD Y SALUD OCUPACIONAL",TECNOLOGO,CENTRO DE GESTION INDUSTRIAL,PRESENCIAL,COMPLETA
3077,ENGLISH DOES WORK - LEVEL 1,CURSO ESPECIAL,CENTRO DE GESTION AGROEMPRESARIAL DEL ORIENTE,VIRTUAL,COMPLETA
3078,MECANICA DE MAQUINARIA INDUSTRIAL,TECNICO,CENTRO INDUSTRIAL DE MANTENIMIENTO INTEGRAL,PRESENCIAL,COMPLETA
3079,GESTION DE EMPRESAS AGROPECUARIAS,TECNOLOGO,CENTRO INTERNACIONAL DE PRODUCCION LIMPIA - LOPE,PRESENCIAL,COMPLETA
3080,PROYECTOS AGROPECUARIOS.,TECNICO,CENTRO DE FORMACION PARA EL DESARROLLO RURAL Y MINERO,PRESENCIAL,COMPLETA
3081,PRODUCCION DE MULTIMEDIA,TECNOLOGO,"CENTRO DE GESTION DE MERCADOS, LOGISTICA Y TECNOLOGIAS DE LA INFORMACION",PRESENCIAL,COMPLETA
3082,OPERACION DE CAMARA PARA CINE Y TELEVISION DIGITAL.,TECNICO,CENTRO DE FORMACION EN ACTIVIDAD FISICA Y CULTURA,PRESENCIAL,COMPLETA
3083,PROGRAMACION PARA ANALITICA DE DATOS.,TECNICO,CENTRO DE AUTOMATIZACION INDUSTRIAL,PRESENCIAL,COMPLETA
3084,TECNICAS DE COLORIMETRIA CAPILAR,EVENTO,CENTRO DE GESTION Y DESARROLLO SOSTENIBLE SURCOLOMBIANO,PRESENCIAL,COMPLETA
3085,REENTRENAMIENTO EN TRABAJO EN ALTURAS PARA TRABAJADOR AUTORIZADO,CURSO ESPECIAL,CENTRO INDUSTRIAL DEL DISEÑO Y LA MANUFACTURA,PRESENCIAL,COMPLETA
3086,DESARROLLO MULTIMEDIA Y WEB,TECNOLOGO,CENTRO AGROPECUARIO DE BUGA,VIRTUAL,COMPLETA
3087,ELABORACION BASICA DE TORTAS Y GALLETAS,CURSO ESPECIAL,"CENTRO NACIONAL DE HOTELERIA, TURISMO Y ALIMENTOS",PRESENCIAL,COMPLETA
3088,EJECUCION DEL EMPALME EN RED DE DISTRIBUCION DE FIBRA OPTICA,CURSO ESPECIAL,CENTRO DE ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL - CEAI,PRESENCIAL,COMPLETA
3089,PRODUCCION AGROPECUARIA ECOLOGICA,TECNOLOGO,CENTRO AGROEMPRESARIAL Y ACUICOLA,PRESENCIAL,COMPLETA
3090,CRIAR GALLINAS PONEDORAS CON ALIMENTACION ALTERNA PARA PRODUCIR HUEVOS SEMICRIOLLOS.,CURSO ESPECIAL,CENTRO AGROPECUARIO Y DE BIOTECNOLOGIA EL PORVENIR,PRESENCIAL,COMPLETA
3091,VIGIA DE SEGURIDAD PARA TRABAJO EN ESPACIOS CONFINADOS,CURSO ESPECIAL,CENTRO INDUSTRIAL DE MANTENIMIENTO Y MANUFACTURA,PRESENCIAL,COMPLETA
3092,DESARROLLO MULTIMEDIA Y WEB,TECNOLOGO,CENTRO NACIONAL DE ASISTENCIA TECNICA A LA INDUSTRIA - ASTIN,VIRTUAL,COMPLETA
3093,EJECUCION DE PROGRAMAS DEPORTIVOS.,TECNICO,CENTRO DE BIOTECNOLOGIA INDUSTRIAL,PRESENCIAL,COMPLETA
3094,EJECUCION DE LA DANZA.,TECNICO,CENTRO SUR COLOMBIANO DE LOGISTICA INTERNACIONAL,PRESENCIAL,COMPLETA
3095,USO DEL ESPECTRO RADIOELECTRICO EN COLOMBIA.,CURSO ESPECIAL,CENTRO DE INDUSTRIA Y CONSTRUCCION,VIRTUAL,COMPLETA
3096,SOLDADURA CON PROCESO SMAW EN UNIONES 1F Y 2F,CURSO ESPECIAL,CENTRO PARA LA INDUSTRIA PETROQUIMICA,PRESENCIAL,COMPLETA
3097,BASICO DE INSTALACIONES TECNICAS,CURSO ESPECIAL,CENTRO PARA EL DESARROLLO DEL HABITAT Y LA CONSTRUCCION,PRESENCIAL,COMPLETA
3098,ELABORACION DEL DESARROLLO CURRICULAR PARA PROGRAMAS DE FORMACION DEL SENA,CURSO ESPECIAL,CENTRO INDUSTRIAL Y DE ENERGIAS ALTERNATIVAS,PRESENCIAL,COMPLETA
3099,LOGISTICA PARA LA COMERCIALIZACION DE PRODUCTOS,CURSO ESPECIAL,"CENTRO DE GESTION DE MERCADOS, LOGISTICA Y TECNOLOGIAS DE LA INFORMACION",VIRTUAL,COMPLETA
3100,MANTENIMIENTO ELECTROMECANICO INDUSTRIAL,TECNOLOGO,CENTRO DE OPERACION Y MANTENIMIENTO MINERO,PRESENCIAL,COMPLETA
3101,MANEJO DE MAQUINARIA DE CONFECCION INDUSTRIAL PARA ROPA EXTERIOR,OPERARIO,"CENTRO DE FORMACION EN DISEÑO, CONFECCION Y MODA.",PRESENCIAL,COMPLETA
3102,HIGIENE PARA MANIPULADORES DE ALIMENTOS,CURSO ESPECIAL,CENTRO AGROPECUARIO,PRESENCIAL,COMPLETA
3103,ARRANQUE CON MARTILLO PICADOR,CURSO ESPECIAL,CENTRO DE FORMACION PARA EL DESARROLLO RURAL Y MINERO,PRESENCIAL,COMPLETA
3104,CONSERVACION DE RECURSOS NATURALES,TECNICO,CENTRO DE TECNOLOGIAS AGROINDUSTRIALES,PRESENCIAL,COMPLETA
3105,SISTEMA DE GESTION DE LA SEGURIDAD Y SALUD EN EL TRABAJO SG-SST,CURSO ESPECIAL,CENTRO DE FORMACION MINERO AMBIENTAL,VIRTUAL,COMPLETA
3106,GUIANZA TURISTICA.,TECNOLOGO,"CENTRO NACIONAL DE HOTELERIA, TURISMO Y ALIMENTOS",A DISTANCIA,COMPLETA
3107,"CONTROL DE MOVILIDAD, TRANSPORTE Y SEGURIDAD VIAL",TECNICO,"CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",PRESENCIAL,COMPLETA
3108,CALCULO E INTERPRETACION DE INDICADORES FINANCIEROS,CURSO ESPECIAL,CENTRO AGROEMPRESARIAL Y MINERO,VIRTUAL,COMPLETA
3109,TECNICAS DE COMUNICACION EN EL NIVEL ADMINISTRATIVO,CURSO ESPECIAL,CENTRO DEL DISEÑO Y MANUFACTURA DEL CUERO,VIRTUAL,COMPLETA
3110,PINTURA ARQUITECTONICA Y ACABADOS ESPECIALES,TECNICO,CENTRO DE LA CONSTRUCCION,PRESENCIAL,COMPLETA
3111,COCINA INTERNACIONAL.,CURSO ESPECIAL,CENTRO AGROEMPRESARIAL Y MINERO,VIRTUAL,COMPLETA
3112,SERVICIOS GASTRONOMICOS.,CURSO ESPECIAL,CENTRO ATENCION SECTOR AGROPECUARIO,VIRTUAL,COMPLETA
